150,12
150,24
150,28
150,39
150,56
150,56
150,56
150,56
150,58
150,58
150,58
150,56
150,49
150,35
150,21
150,14
150,7
150,3
150,2
150,3
150,7
150,14
150,21
150,39
150,49
150,53
150,56
150,58
150,58
150,60
150,59
150,59
150,60
150,60
150,60
150,58
150,49
150,42
150,28
150,21
150,14
150,7
150,3
150,3
150,7
150,21
150,35
150,42
