300,14
300,29
300,33
300,45
300,66
300,66
300,66
300,66
300,68
300,68
300,68
300,66
300,58
300,41
300,24
300,16
300,8
300,4
300,2
300,4
300,8
300,16
300,24
300,45
300,58
300,62
300,66
300,68
300,68
300,70
300,69
300,69
300,70
300,70
300,70
300,68
300,58
300,49
300,33
300,24
300,16
300,8
300,4
300,4
300,8
300,24
300,41
300,49
